Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,ship_after_order
4370,US-2017-165078,2017-05-11,2017-10-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,104.9,True
4371,US-2017-165078,2017-05-11,2017-10-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,True
4372,US-2017-165078,2017-05-11,2017-10-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,Central,OFF-LA-10000414,Office Supplies,Labels,Avery 503,51.75,True
4373,US-2018-169320,2018-07-23,2018-07-25,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,True
4374,US-2018-169320,2018-07-23,2018-07-25,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,Central,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75,True
4375,CA-2017-158575,2017-11-18,2017-11-24,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Kent,Ohio,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,103.968,True
4376,CA-2015-166954,2015-04-25,2015-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36 x 48",303.25,True
4377,CA-2015-166954,2015-04-25,2015-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,True
4378,CA-2015-166954,2015-04-25,2015-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,True
4381,CA-2016-152891,2016-10-25,2016-10-30,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,West,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,True
4382,CA-2016-152891,2016-10-25,2016-10-30,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,West,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,253.176,True
4383,US-2016-122784,2016-07-20,2016-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,True
4384,US-2016-122784,2016-07-20,2016-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,Central,FUR-BO-10004690,Furniture,Bookcases,OSullivan Cherrywood Estates Traditional Barrister Bookcase,384.944,True
4385,US-2016-122784,2016-07-20,2016-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,True
4386,US-2016-122784,2016-07-20,2016-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,True
4389,CA-2018-111556,2018-11-20,2018-11-22,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46.76,True
4390,CA-2018-111556,2018-11-20,2018-11-22,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,True
4391,CA-2018-111556,2018-11-20,2018-11-22,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97,True
4392,CA-2018-111556,2018-11-20,2018-11-22,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,True
4393,CA-2017-108868,2017-08-09,2017-12-09,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,True
4394,CA-2017-108868,2017-08-09,2017-12-09,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,Central,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,True
4395,CA-2015-142965,2015-07-20,2015-07-20,Same Day,SW-20245,Scot Wooten,Consumer,United States,Springfield,Ohio,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,25.984,True
4396,CA-2015-142965,2015-07-20,2015-07-20,Same Day,SW-20245,Scot Wooten,Consumer,United States,Springfield,Ohio,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,True
4397,CA-2017-148740,2017-11-15,2017-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,True
4398,US-2015-138758,2015-07-07,2015-11-07,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.186,True
4399,US-2015-138758,2015-07-07,2015-11-07,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003039,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,69.008,True
4400,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,True
4401,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room,901.95,True
4402,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,True
4403,CA-2017-114538,2017-12-26,2017-12-27,First Class,RC-19825,Roy Collins,Consumer,United States,Colorado Springs,Colorado,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,11.328,True
4404,CA-2015-127936,2015-02-09,2015-04-09,First Class,CL-12565,Clay Ludtke,Consumer,United States,New York City,New York,East,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,True
4405,CA-2016-164336,2016-05-07,2016-10-07,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34.8,True
4406,CA-2016-164336,2016-05-07,2016-10-07,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,True
4407,CA-2017-100041,2017-11-20,2017-11-25,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6 x 9 Assorted Colors, Gregg Ruled",9.08,True
4408,CA-2017-100041,2017-11-20,2017-11-25,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,314.55,True
4409,CA-2017-100041,2017-11-20,2017-11-25,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue",4.91,True
4410,US-2015-154879,2015-06-05,2015-11-05,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,5.78,True
4411,US-2015-154879,2015-06-05,2015-11-05,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,True
4412,CA-2015-130624,2015-06-21,2015-06-24,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5",19.65,True
4413,CA-2015-130624,2015-06-21,2015-06-24,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,617.97,True
4414,CA-2015-130624,2015-06-21,2015-06-24,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,True
4415,CA-2018-132339,2018-08-19,2018-08-23,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387.99,True
4418,CA-2018-112900,2018-09-04,2018-12-04,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478.24,True
4419,CA-2015-160157,2015-12-20,2015-12-27,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Hamilton,Ohio,East,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848,True
4420,CA-2015-139633,2015-12-17,2015-12-24,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Ohio,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484,True
4421,CA-2016-163090,2016-11-17,2016-11-21,Second Class,GH-14665,Greg Hansen,Consumer,United States,Chicago,Illinois,Central,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,40.92,True
4422,CA-2015-117016,2015-04-03,2015-09-03,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,True
4423,CA-2018-159464,2018-05-18,2018-05-19,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4 Cord Length",17.24,True
4424,CA-2018-159464,2018-05-18,2018-05-19,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94,True
4425,CA-2018-159464,2018-05-18,2018-05-19,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,South,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,True
4426,CA-2018-159464,2018-05-18,2018-05-19,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,True
4427,CA-2018-159464,2018-05-18,2018-05-19,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,55.98,True
4428,US-2018-103226,2018-09-22,2018-09-28,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,True
4429,CA-2018-119452,2018-03-21,2018-03-27,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Tulsa,Oklahoma,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.88,True
4430,CA-2018-147725,2018-09-14,2018-09-14,Same Day,LT-17110,Liz Thompson,Consumer,United States,Orange,New Jersey,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,True
4431,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,20.0,True
4432,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,South,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,True
4433,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,True
4434,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,True
4435,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,South,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,842.94,True
4436,CA-2017-163398,2017-03-05,2017-08-05,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.182,True
4437,CA-2017-163398,2017-03-05,2017-08-05,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.384,True
4438,CA-2017-163398,2017-03-05,2017-08-05,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,True
4439,CA-2017-162726,2017-12-27,2018-02-01,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,10.368,True
4440,CA-2017-162726,2017-12-27,2018-02-01,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,Central,OFF-PA-10004041,Office Supplies,Paper,"Its Hot Message Books with Stickers, 2 3/4 x 5",23.68,True
4441,US-2017-111290,2017-07-22,2017-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,True
4442,US-2017-111290,2017-07-22,2017-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85,True
4443,US-2017-111290,2017-07-22,2017-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,True
4444,US-2017-111290,2017-07-22,2017-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,Central,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,True
4445,US-2015-147704,2015-11-16,2015-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,Central,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,True
4446,US-2015-147704,2015-11-16,2015-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,31.68,True
4447,US-2015-147704,2015-11-16,2015-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,True
4448,US-2015-147704,2015-11-16,2015-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,Central,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,True
4449,CA-2016-121965,2016-06-19,2016-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,True
4450,CA-2016-121965,2016-06-19,2016-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,West,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,6.48,True
4451,CA-2016-121965,2016-06-19,2016-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,True
4452,CA-2017-147137,2017-04-07,2017-06-07,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,True
4453,CA-2017-147137,2017-04-07,2017-06-07,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10 x 13 , 100/Box",43.96,True
4454,CA-2017-147137,2017-04-07,2017-06-07,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,True
4455,CA-2017-147137,2017-04-07,2017-06-07,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,True
4456,US-2016-146745,2016-03-09,2016-08-09,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,True
4457,US-2016-146745,2016-03-09,2016-08-09,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368,True
4458,CA-2018-115175,2018-07-08,2018-12-08,Standard Class,MC-17575,Matt Collins,Consumer,United States,San Jose,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55,True
4459,CA-2018-105851,2018-03-13,2018-03-20,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,True
4466,CA-2016-163895,2016-07-08,2016-11-08,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1",3.304,True
